Time_s,V_primary_kV,V_secondary_kV,Dielectric_Loss,Temperature_C,Humidity_%,Load_Current_A,Insulation_Status
112,109.29386599960117,10.390533973432925,0.0021509043724284526,37.21192732834489,61.97590580329407,104.23286801208526,0
113,110.43732527497308,10.327243591019391,0.002301792184992362,37.15016313694536,61.473358368731596,99.58771051734917,0
114,109.05226093447929,10.410710107394852,0.0022965507738790204,36.747179286829635,61.42576659141543,103.48727219461085,0
115,109.24279267168771,10.403114524632926,0.002414860883329641,37.44770209669356,60.561053025123464,100.37667030245197,0
116,109.01913676694394,10.479321752341765,0.0022144436054500785,36.37341827278074,61.39268289713346,104.62774340887808,0
117,108.39757814968948,10.429732301077665,0.0023008654804757907,37.49306933354238,60.63557495612793,100.26824467617561,0
118,109.49975781729952,10.341625299787742,0.0022458067539538945,36.997834204151516,61.40819936743702,99.194129323863,0
119,109.25179976063912,10.480287952746284,0.002367587178186301,36.74330973465758,58.90202784933457,102.12560484639437,0
120,109.21994546893657,10.443494634317773,0.0021681167612391267,36.89217621490615,60.3276141195792,99.75508670857425,0
121,108.31949216529668,10.406523474442835,0.002316500531287728,36.83853833474962,62.43797007391314,98.81890954599805,0
122,109.42654917597066,10.361190997107771,0.0022245302703883317,37.49190298611731,59.902898297616815,99.42095432623209,0
123,107.97645073795655,10.319765665099096,0.0022395811822891504,36.33254849792423,60.020112928411464,100.16200852653284,0
124,108.92433433504276,10.344480240010709,0.0022571752484448373,36.4782933522032,60.129821409713585,102.81001073970639,0
125,109.6810142505319,10.4130160747479,0.002275224039642668,37.365910511058814,59.31666557528628,96.13182450908084,0
126,108.04679458259184,10.44843558981245,0.0022403770956878045,36.53774178377603,58.276748765265886,99.92051084068414,0
127,108.2166289959377,10.427139962487516,0.0022754713183170527,37.27307309193669,60.207881299508024,100.99858559840924,0
128,108.50879919699224,10.321454880355528,0.0024138118057562188,37.65937209643639,60.52765709330723,100.01026312234393,0
129,108.16795214819052,10.285988125860412,0.0023565449685615217,36.595157638050416,60.29252590166858,102.117921764611,0
130,107.60663429571703,10.34524091347057,0.0023469154592496897,37.12269421166439,60.153300578011915,99.22464317266143,0
131,108.38012033885389,10.246161916866946,0.002216446047397613,36.19068511950746,60.29429460932172,98.87976917002433,0
132,107.78019229213292,10.347292800608837,0.0021750759171771674,37.12998000912163,61.22710781543324,100.3095437991503,0
133,108.51531216130971,10.320471465284278,0.0023615300558237754,36.83697502186977,59.96678236370057,99.20007772733067,0
134,107.78767452279537,10.301436838897814,0.0023556046792529797,36.958003195088,59.536069384497864,98.09782871869216,0
135,108.99295415413204,10.242063541798988,0.002417267067575098,36.38249429269049,59.7819227103041,99.78883864334848,0
136,107.79871924889984,10.344714594835281,0.002211601937403077,35.85811414322044,60.59527563235727,97.33018373598009,0
137,108.0034599905292,10.289814032880109,0.0022510451344639653,36.923240755111294,61.38083249834109,97.29243778807617,0
138,108.54720563690833,10.255548861036836,0.002112051583747457,35.622459572309396,59.29354632457255,97.33929390743272,0
139,107.50280630387458,10.168210735545072,0.002238752889393913,36.477624188728775,59.97352761651949,100.98292370446022,0
140,108.21161693471176,10.308412951488439,0.0023796570510579446,37.08862492195988,60.165885979271536,91.7173445246052,0
141,108.73298400578733,10.396553842698099,0.0022353504620771804,36.695318184910704,58.78792779320438,98.83432933533987,0
142,107.25909206046212,10.389346328501667,0.0023480479795200825,37.55448134714629,59.75395438665325,97.99666572343403,0
143,108.14048340538865,10.281961834782937,0.0022669496894002186,37.07341539096755,58.2209605273093,94.45268024826909,0
144,108.16536689566684,10.273431946836173,0.002320405702822156,36.21407729138879,57.870758564399665,98.32155425516456,0
145,108.41553475469838,10.325901044684723,0.002175230861018433,36.53446862112578,59.95981863129112,98.54273561315448,0
146,107.397295241932,10.25165778777769,0.0023005209449633904,36.4765367879887,59.162561240667756,98.661162454536,0
147,107.34864776425171,10.315977202070357,0.0019948864029099276,35.688173808284155,59.70219205835406,92.07047072410361,0
148,108.2649173259519,10.33869866823358,0.0022773103841838014,35.98773779660065,59.43561573177598,100.00080709003754,0
149,108.14947921588514,10.36144534912107,0.002134952675628486,36.15587214203644,58.43084455622735,95.68818184499654,0
150,108.12524642517293,10.294992296176003,0.0024205994516546814,35.39610331094512,59.315870452557775,98.43420923204398,0
151,108.17421098401702,10.289915000418006,0.0023797407352764513,36.41557232731045,58.08206123204535,98.44249607289154,0
152,107.66393418235421,10.256495524976518,0.0023506670981966083,36.24455828953086,60.66034165099623,95.10814902230791,0
153,108.12500291937435,10.25954358937739,0.002458100622715938,35.509578076363766,57.86778597626379,98.08564009685588,0
154,108.16230683402038,10.290253115142027,0.0022131083479175165,36.524730163285966,58.98254960479667,95.89895418100402,0
155,107.66744760979655,10.320830607221781,0.0024847363197915556,36.65683246900584,58.090844575934064,92.43451011168024,0
156,108.968312754115,10.349221781165925,0.0024052191564260385,36.38836521892983,59.65853251617325,98.82223400206131,0
157,108.28508293657839,10.264657700078233,0.0022903444712781057,36.088451225066926,58.71190014524337,94.84836494952798,0
158,107.4671819291414,10.38091779622225,0.0024295620147182944,36.521535183181875,58.48012101424944,94.60344748773302,0
159,108.40768943296302,10.294385082812482,0.0022073706487588367,36.540950630890116,59.80769253041319,95.42261136024604,0
160,107.61054613229604,10.308720332023547,0.0022375485838472325,36.32927228944479,58.939882792235245,96.69190723677583,0
161,108.51178076396278,10.274463262251764,0.00226114102767603,35.73770437886918,59.38332669130598,95.95401701767271,0
162,108.71974481772719,10.192832689808704,0.0022711022291935987,36.26246713845985,57.84186598286262,97.08829892505996,0
163,107.75414958945618,10.360651344681257,0.0022203442357239746,36.695785961409,57.37517500924759,93.23932501335676,0
164,108.67203395969013,10.355876784361417,0.0024503083067095328,35.773339060652134,58.84430096774043,94.36224776315946,0
165,108.42437741509151,10.307732317306417,0.002304114559963017,37.09396679899812,58.37565930613431,95.54636622784686,0
166,108.65841671990952,10.32808819985247,0.002367250496835688,35.75526736450805,59.27867510120521,99.50814130434915,0
167,109.22691243731909,10.353648555484417,0.0022769648633586322,36.00712084353488,58.53039928271817,95.42145614982485,0
168,108.18865009099454,10.253007122055271,0.002153939669945148,35.62726455020026,58.7737932670167,97.7589883951485,0
169,107.96897076927213,10.308131251277773,0.002365005735839142,36.047495046481274,56.904098737676755,95.60790321681232,0
170,107.93720879643733,10.377909835106102,0.0021487745024580222,35.03687015316146,60.37504486903163,94.50854746279477,0
171,108.0117848327659,10.2792545263664,0.002335136595391453,35.60685744030347,58.28186601303276,94.93034528866653,0
172,108.42042265974136,10.360575248053173,0.002207168496116719,35.305497982955856,59.10357843665152,95.03777454176995,0
173,108.67035384814741,10.282148695842737,0.002544727599923081,35.890697891156364,57.530176562094226,96.53564676563842,0
174,108.6804081448222,10.377527773637395,0.0024391362722174723,36.29151946902402,58.634957999400356,98.03426985568879,0
175,108.99937806214491,10.356796569647816,0.0023605753791271483,36.08836995828745,56.985195999050035,95.96407911389687,0
176,108.63740673408158,10.282333988018987,0.0024783706677654668,34.5504194249399,58.70162366655146,97.58154641239663,0
177,109.40414330793135,10.425974594658129,0.0022693684022534267,36.72798451402245,57.85552870552987,93.24351233057426,0
178,108.59282360388364,10.335785623210361,0.0024103479378670095,35.825115810801016,58.20308154039992,94.31258031779858,0
179,110.13427047598886,10.336905967418685,0.002377981043371871,35.2595852661498,58.834703878205204,93.6650543137437,0
180,109.13726316929757,10.392471409403052,0.002386402008133367,35.69659794824536,56.867488082494845,95.71745292810625,0
181,108.4472544660876,10.44501519190101,0.002489235350010677,35.67617556171595,57.37930399830632,94.34865350860183,0
182,108.39290016101145,10.342043550055282,0.00243724921027798,35.224557853602676,58.48536507464171,96.50723874558514,0
183,109.22315337612085,10.401275709342324,0.0023948723662825023,35.62670443360178,60.09099388416466,93.16994002413507,0
184,108.92476125913363,10.425090090196186,0.0022025112563771702,35.19364363051955,57.81991694439253,95.1053939009267,0
185,109.44901924756695,10.443857180415248,0.0022739953704720537,35.2647097313668,58.514866099536825,96.38358217988315,0
186,109.38506022915664,10.423666219450848,0.0023597291066404275,35.09314691491554,57.78300150287243,90.87294708671584,0
187,109.16928976240202,10.402219029918879,0.0023833372374276653,34.689238945843194,59.7989821762012,99.24365739364133,0
188,108.84035403559645,10.384995578430628,0.0022629796275326075,35.44768086427914,56.076807341371826,94.43409100922116,0
189,108.56510054716648,10.43655961010326,0.002619167667557842,35.63650791881699,57.88647936818106,90.9534728094447,0
190,109.15870853521659,10.384589650525731,0.0025316394055253577,35.57031072811865,56.134688431041795,95.32605415501222,0
191,109.87021718508328,10.298134254617423,0.0024422118320392484,35.69176509019278,55.2225876642843,95.08621889023044,0
192,109.60966709773538,10.472090012774913,0.0023912036861283743,35.412836572136044,57.99610835413547,94.86815468825496,0
193,108.94084412785092,10.501568093775001,0.002364779103009885,34.95310587307364,57.80819898795109,97.03007509737007,0
194,109.71182783375414,10.344377115305763,0.0022928081539977762,35.60804855885262,57.35449435794435,96.56146022181477,0
195,109.87978975978396,10.418226571756458,0.0023977480518518864,34.47815942153472,57.50434976920907,95.68431612840425,0
196,109.30740481477082,10.5058910663374,0.002417775254014275,34.67524534780238,60.680645419430874,96.01397065005233,0
197,109.88864592633574,10.584053110821882,0.0022698239424518373,34.61211286570766,57.29656949339096,94.93312443655046,0
198,109.90352332016437,10.488481581477908,0.00242941764172449,35.60284954772591,58.03787096890831,98.72407350431374,0
199,109.36569333292843,10.457317701122918,0.0023824740951175253,35.50280889169368,56.85199375581162,92.24899901819758,0
200,110.17889368017414,10.490855177944757,0.002209219244212261,35.243652618522496,57.77081962061691,95.52402076695603,0
201,110.34321378134037,10.575025972773036,0.00231596149892205,35.504550297982256,57.212204701794406,95.41509658291324,0
202,110.66710666064627,10.480259894949635,0.0023626394466578354,34.49753709063775,57.015400291574615,96.95491609984613,0
203,110.71511765265448,10.47886206233119,0.002594768765734019,35.080084658511204,59.22093281998461,93.68690621097791,0
204,109.56183178315007,10.500929470603758,0.0024636553124533756,34.811831746749796,58.55597577361387,91.93644893210234,0
205,109.84395641012291,10.48362046259511,0.0022764518430900106,35.266522860486766,57.492940724619544,95.78951076986628,0
206,110.6322802627758,10.543609778716885,0.0024606036289417637,34.754171257086874,55.030037727618456,96.09325386368089,0
207,110.69317945824919,10.624862571202787,0.0022592696011061635,34.58805993361287,56.951953760658995,98.56774268672054,0
208,110.75490361748274,10.565891941088772,0.0025242691053887073,35.01978779215189,59.995366854842516,93.1083571340022,0
209,112.48434795740582,10.543180546101532,0.002370887534818212,35.15628211972045,57.04172200508808,98.02175425246517,0
210,110.90347924409649,10.547212835429212,0.002410636381126083,34.352958472496134,58.356318623586596,100.51318910054417,0
211,111.24525866058089,10.489588043614226,0.002554579664754219,34.625603963764995,58.6764385895035,95.09149072897598,0
212,111.21324998711596,10.617780399394293,0.002295283643141575,34.096017054007724,57.435537586109426,93.33641930742763,0
213,111.11999140692247,10.575537718276316,0.0022862881814887013,33.345394900540505,56.35751628988543,95.17821634289888,0
214,110.69392396080997,10.576131862633483,0.0023696400673653994,34.66394333291378,54.74748086293141,96.09656777405966,0
215,111.28746560972573,10.750453478340152,0.0025338378851019316,34.837561950415505,57.85110677990841,97.27500953613489,0
216,110.57709474093465,10.611288380238626,0.002280065392452316,34.63365363021366,56.33703695934291,95.04595363664338,0
217,110.89967352813075,10.564218730645315,0.0021507844401889432,33.49747304119207,57.3134955573891,99.42283148150382,0
218,110.82897181604343,10.58584747918552,0.0023908841141591,34.2665930728833,55.8737832265074,94.16939024554434,0
219,111.16510382539742,10.669838961030264,0.0024931740799910922,33.30274546950986,56.84533419400152,93.00833984666015,0
220,112.3328997879217,10.623220570985382,0.002560026174973883,35.0668165650772,57.13197188093683,98.79068531893118,0
221,110.29218151101007,10.550667511814726,0.0023956838637914602,33.80913787254466,57.35524346133951,92.12069860041633,0
222,111.61797807468464,10.673446244678498,0.0024028573392884,34.950225964239365,55.960943572750885,96.35646065440734,0
223,110.51626579505248,10.59885516878778,0.002561390073425575,34.76598513428356,58.26251409971518,103.09690545196258,0
224,111.13312827896266,10.730574309996616,0.002261025830030458,33.81345571836262,56.45926977558656,96.93626140560711,0
225,111.95868886085678,10.695423759523042,0.002411147922481699,33.66824065963594,55.372982856575184,94.81953843714513,0
226,111.49007726439055,10.623427630701345,0.002471042388992506,34.38088932692361,56.93044515073571,97.04886032679264,0
227,110.96134975029626,10.714073032012848,0.0024989218721285034,33.754809264198244,57.06659060022718,97.16642668908959,0
228,111.1833746309216,10.657495424081528,0.0024050193306809115,34.19968373794896,57.186283701343,97.69542673089975,0
229,111.92010889921872,10.70066968623125,0.002461444101170584,33.87870786488471,58.38203951426068,98.80640995614043,0
230,111.25285067289133,10.686040039739712,0.002211167264658701,33.20143979328809,56.77840640957248,95.51300929275594,0
231,111.76239044334011,10.623098282105369,0.002396175158766615,32.94890636191662,56.8909202974726,101.07719680736615,0
232,111.71144177095593,10.63668809348453,0.0025093508712554467,34.14983477604387,55.903777820683345,98.30464973549057,0
233,111.39568388020498,10.723646446279847,0.002367770596574532,33.72830378996987,57.824676472170296,99.38171018783719,0
234,112.82458540475038,10.658522569403447,0.0024738984221589597,33.70537226004219,57.186331988555516,96.7868328663027,0
235,112.09897255953575,10.658018881675574,0.0025146872500802697,34.302934790114996,56.58063485836196,100.73214151056769,0
236,110.79708281160323,10.633209281525737,0.002437745079914224,34.515067548358225,55.095367594996304,97.76268056650129,0
237,111.92873640875268,10.70473087841647,0.0024910463770996573,33.76568200332283,58.444574380998496,98.95038697795101,0
238,111.52865973939231,10.789081543139806,0.0023797267434715387,33.70553389084081,55.773342284062075,96.6485799377406,0
239,112.30797820530655,10.634799508078132,0.0024573388720303957,34.100061012470384,56.411344254608665,96.64137706960912,0
240,111.50585266337396,10.691422276092668,0.0025410216169589224,33.14596171056527,57.36330634862024,100.1329611770815,0
241,111.86321915062044,10.76266976490616,0.0024976972960968433,33.91073607672208,55.81148246334429,97.99143253483832,0
242,112.1896599617475,10.68973456266344,0.0024253468730436067,34.05012887860513,55.518347389388204,97.29380392241922,0
243,112.38471112096256,10.717801942200236,0.0025084216404290794,34.089629791537405,54.89246364015239,97.83851802106956,0
244,111.36442629792948,10.643337773738395,0.002559460979063662,32.75677566925139,57.74269838685677,100.64677819783105,0
245,111.8081260632698,10.71895302297941,0.002285005872142252,33.320426268435156,56.48254025092882,98.11525810977125,0
246,111.74675674704848,10.689065727012668,0.00260790740649559,33.23824464294096,59.961755013844595,99.2628815625396,0
247,111.66445931291929,10.748398892704609,0.002460374526131893,33.70391845018506,56.04761997792822,99.65342147293453,0
248,112.87878057699709,10.758974648263893,0.002538548993324023,33.87127807802661,56.12874399071411,95.91408063708054,0
249,112.20150397621194,10.829379494174077,0.002617724692364523,34.35652961053837,56.49374983468296,96.93209671203628,0
250,111.36955802283248,10.728981658660677,0.0023628326302769535,33.33830369744287,57.31195086344006,100.67255577849512,0
251,112.45794409425885,10.716191127902254,0.0024310558997572454,33.31496115531902,56.60900949858983,98.65159175491128,0
252,113.05713155536286,10.709324560764522,0.0024751451304124298,34.11689875459655,57.702662340978925,102.36467141345969,0
253,112.50735655948172,10.681454078280082,0.002427624647887557,33.669026279307936,56.123576944091866,102.31024823614075,0
254,111.22454441965195,10.71534713243598,0.0026814936575836807,34.13360361633307,55.73312382006363,101.94014590696695,0
255,111.73325964475714,10.682767597612076,0.0024243227906173208,33.623552070304854,55.32976290433224,104.26620974244672,0
256,112.59803007605069,10.704880498959218,0.0024564453220513134,32.880415205091786,54.918374209559694,100.58494929011742,0
257,111.59799879106811,10.761063229168148,0.002534438903160298,32.772575007934435,56.638555273249274,102.17287914668405,0
258,112.15907603633039,10.643389503961744,0.0023957850473923913,32.64393385071915,56.871021455967984,99.82974794937998,0
